208,224,488,497,730
53,85,123,131,135
448,450,730,787,796
233,286,303,474,778
233,474,784,786,798
145,319,681,786,793
212,635,645,797,804
373,530,645,658,778
130,145,445,598,658
233,450,598,778,786
376,645,752,785,795
248,473,598,730,785
286,474,645,681,786
448,645,658,778,786
212,277,310,547,788
286,448,450,479,778
286,445,658,786,797
380,395,645,778,785
143,248,642,645,658
12,20,55,135,149
91,143,681,778,785
184,645,658,681,778
448,450,591,642,778
473,598,642,730,795
350,472,571,681,787
115,642,681,778,788
65,645,681,786,788
38,197,503,640,804
350,482,642,645,778
91,450,681,786,804
254,395,450,642,778
115,286,450,681,786
212,243,454,778,788
130,450,462,497,778
197,658,681,730,785
213,448,658,778,786
303,473,778,786,804
257,286,445,473,658
12,260,395,778,785
485,645,785,788,795
450,658,681,793,798
376,445,497,658,778
376,645,778,788,804
38,286,637,658,778
350,488,598,645,785
106,107,122,139,142
350,395,405,645,785
354,395,642,778,786
130,645,786,797,804
38,71,260,380,598
103,143,468,485,645
233,303,380,497,788
448,450,642,788,804
52,164,181,697,780
233,376,645,730,778
94,376,445,450,497
368,445,681,778,785
233,642,778,788,797
497,645,785,788,797
485,645,658,786,804
448,473,778,784,785
310,598,645,778,786
398,448,479,642,645
245,286,450,778,785
286,376,642,658,786
130,248,479,797,805
233,376,645,658,778
212,245,450,778,785
248,373,681,748,787
196,395,450,465,530
94,160,196,197,706
286,448,645,778,786
25,254,392,658,773
233,286,303,778,804
303,380,497,788,805
245,448,642,658,778
115,286,362,658,778
130,448,450,642,778
3,9,25,143,196
130,448,450,681,785
448,642,645,658,681
488,530,642,645,778
282,473,479,701,785
197,310,645,681,788
248,373,591,788,797
212,448,464,488,778
286,376,645,778,785
450,591,642,658,778
94,450,658,786,798
450,658,778,786,798
286,450,601,642,658
91,130,233,445,798
405,411,419,745,773
233,376,450,635,795
196,212,645,785,788
428,645,752,786,804
171,450,598,635,681
376,450,658,797,804
91,212,618,658,786
233,450,598,635,778
130,450,681,778,786
445,450,778,786,797
25,80,485,630,795
373,642,681,778,786
429,450,530,778,796
91,445,786,797,804
145,642,645,681,778
376,642,658,681,788
233,609,681,787,804
196,462,645,788,798
45,131,196,405,472
89,264,286,473,681
94,130,233,645,786
130,286,479,778,786
282,612,645,785,795
38,324,467,555,609
308,752,778,786,804
645,681,778,785,786
214,488,730,787,805
149,373,381,445,804
89,109,479,660,693
445,482,497,681,778
244,257,479,654,655
448,473,642,778,788
376,450,598,730,778
51,133,326,725,799
303,380,445,778,788
233,445,645,796,804
303,642,658,681,778
105,282,497,642,658
195,232,373,778,785
395,479,645,778,795
233,448,681,748,787
362,448,450,468,573
445,479,530,658,778
38,59,78,126,136
196,227,235,596,778
130,257,497,730,778
143,149,254,350,658
197,324,470,530,785
286,303,380,474,788
233,373,681,730,778
233,286,303,545,778
38,448,642,778,795
130,480,598,645,793
149,184,212,381,642
233,303,330,549,730
373,450,658,785,797
145,260,279,598,778
381,479,658,681,785
212,303,537,711,786
450,530,645,788,797
461,479,658,748,778
145,212,233,645,804
184,233,303,645,778
227,472,748,785,804
445,448,530,645,786
208,373,473,794,804
130,681,778,785,794
130,450,474,681,748
303,591,645,658,778
645,658,778,785,786
130,286,450,642,797
373,450,681,785,797
257,625,642,645,681
110,149,306,350,466
233,376,472,642,681
233,303,645,778,785
3,233,645,681,788
15,537,642,785,797
282,303,473,778,785
306,450,642,658,786
260,279,598,786,804
233,350,560,681,787
82,110,245,645,658
450,497,530,796,804
248,594,618,724,797
245,376,450,778,785
212,381,450,681,786
184,448,645,778,797
94,645,786,788,797
145,612,707,778,788
212,497,645,658,785
3,395,645,778,785
205,642,658,778,786
376,645,658,785,798
9,106,571,724,745
113,382,630,645,778
212,227,407,479,621
376,598,635,752,786
65,149,376,786,796
145,319,376,473,793
376,598,642,645,788
642,711,752,786,797
423,473,681,730,797
260,286,379,510,796
248,681,785,788,804
306,526,642,658,778
260,497,530,642,681
395,448,450,642,778
36,373,472,545,797
243,254,658,778,804
130,233,445,488,778
473,480,549,681,763
306,442,485,642,730
80,445,598,778,785
304,362,373,778,798
195,448,573,645,752
233,286,303,681,730
450,635,748,778,787
233,450,485,778,786
25,34,91,143,145
25,373,685,785,804
248,376,530,645,785
244,382,383,638,695
38,134,448,471,778
593,635,638,642,778
130,286,645,786,804
233,450,497,788,797
260,645,658,785,797
376,645,658,681,785
94,233,645,658,786
212,381,645,785,788
445,448,598,778,786
105,131,196,601,738
131,448,466,784,786
479,645,681,778,786
373,497,658,786,797
51,121,130,778,798
149,257,497,645,785
286,645,658,778,786
80,460,464,681,785
286,376,637,778,795
134,149,181,212,376
195,212,479,635,788
7,25,645,778,785
9,103,143,373,553
260,279,598,778,785
248,488,591,642,788
286,448,450,642,786
233,376,472,787,788
130,450,635,778,786
196,286,350,470,786
91,149,197,448,635
80,143,149,450,530
197,473,479,681,778
214,257,488,745,778
376,472,730,786,795
383,429,620,625,655
245,448,645,681,785
130,233,380,645,778
115,479,652,681,778
130,208,286,362,804
91,101,638,645,658
373,497,681,778,788
373,681,745,788,796
448,497,645,658,681
241,260,477,638,794
68,76,82,127,149
213,286,645,778,788
143,448,530,658,778
334,450,497,681,788
450,530,642,658,778
243,395,645,793,798
3,9,681,697,806
376,645,785,788,797
91,282,591,681,778
286,448,450,786,788
303,474,645,778,788
428,450,642,681,788
429,642,645,788,797
130,145,306,450,778
373,482,786,788,797
645,658,778,793,797
450,488,658,681,778
3,9,26,57,112
91,282,352,645,681
38,642,773,786,804
38,130,642,778,798
350,373,598,681,750
145,233,286,645,658
245,450,485,748,787
213,303,479,645,785
282,286,301,359,421
376,423,730,785,797
376,445,752,778,786
248,497,642,788,797
214,445,641,666,681
450,598,637,786,804
286,530,658,778,785
99,122,232,596,630
91,376,450,785,786
376,381,479,497,658
448,658,660,778,785
233,488,645,778,785
184,254,473,681,785
450,598,730,778,785
233,286,778,788,797
130,212,645,785,793
248,462,497,645,788
149,184,286,448,778
286,306,658,681,786
243,534,625,645,748
130,145,381,462,730
89,260,380,598,785
145,242,645,748,787
145,197,642,798,804
245,598,778,786,795
212,260,381,645,785
91,94,645,778,786
658,750,773,778,786
182,219,260,547,785
286,376,474,743,784
143,303,637,658,778
